year,player_id,player_name,team,base_price_lakh,final_price_lakh,role,nationality,status,acquisition_type,source
2020,P0582,Prince Balwant Rai Singh,MI,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2020,P0597,R Sai Kishore,CSK,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2020,P0687,Sandeep Bavanaka,SRH,,20.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2020,P0692,Sanjay Yadav,SRH,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2020,P0713,Shahbaz Ahamad,RCB,,20.0,Wicket-Keeper,Indian,SOLD,auction,kaggle_main
2020,P0792,Tajinder Dhillon,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2020,P0812,Tushar Deshpande,DC,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0176,Christopher Morris,RR,,1625.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0395,Kyle Jamieson,RCB,,1500.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0257,Glenn Maxwell,RCB,,1425.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0328,Jhye Richardson,PBKS,,1400.0,Bowler,Overseas,SOLD,auction,kaggle_main
2021,P0380,Krishnappa Gowtham,CSK,,925.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0645,Riley Meredith,PBKS,,800.0,Bowler,Overseas,SOLD,auction,kaggle_main
2021,P0471,Moeen Ali,CSK,,700.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0717,Shahrukh Khan,PBKS,,525.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0806,Tom Curran,DC,,525.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0515,Nathan Coulter-Nile,MI,,500.0,Bowler,Overseas,SOLD,auction,kaggle_main
2021,P0189,Dan Christian,RCB,,480.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0739,Shivam Dube,RR,,440.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0487,Moises Henriques,PBKS,,420.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0021,Adam Milne,MI,,320.0,Bowler,Overseas,SOLD,auction,kaggle_main
2021,P0720,Shakib Al Hasan,KKR,,320.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0561,Piyush Chawla,MI,,240.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0767,Steven Smith,DC,,220.0,Batsman,Overseas,SOLD,auction,kaggle_main
2021,P0270,Harbhajan Singh,KKR,,200.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0369,Kedar Jadhav,SRH,,200.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0680,Sam Billings,DC,,200.0,Wicket-Keeper,Overseas,SOLD,auction,kaggle_main
2021,P0205,Dawid Malan,PBKS,,150.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0493,Mujeeb Zadran,SRH,,150.0,Bowler,Overseas,SOLD,auction,kaggle_main
2021,P0168,Chetan Sakariya,RR,,120.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0504,Mustafizur Rahman,RR,,100.0,Bowler,Overseas,SOLD,auction,kaggle_main
2021,P0815,Umesh Yadav,DC,,100.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0129,Ben Cutting,KKR,,75.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0242,Fabian Allen,PBKS,,75.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0404,Liam Livingstone,RR,,75.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0169,Cheteshwar Pujara,CSK,,50.0,Batsman,Indian,SOLD,auction,kaggle_main
2021,P0309,James Neesham,MI,,50.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0366,Karun Nair,KKR,,50.0,Batsman,Indian,SOLD,auction,kaggle_main
2021,P0556,Pawan Negi,KKR,,50.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0298,J Suchith,SRH,,30.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0306,Jalaj Saxena,PBKS,,30.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0036,Akash Singh,RR,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0087,Arjun Tendulkar,MI,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0158,C Hari Nishaanth,CSK,,20.0,Batsman,Indian,SOLD,auction,kaggle_main
2021,P0347,K Bhagath Varma,CSK,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0348,K C Cariappa,RR,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0377,Kona Srikar Bharat,RCB,,20.0,Wicket-Keeper,Indian,SOLD,auction,kaggle_main
2021,P0385,Kuldip Yadav,RR,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0410,Lukman Hussain Meriwala,DC,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0414,M Harisankar Reddy,CSK,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0416,M Siddharth,DC,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0441,Marco Jansen,MI,,20.0,All-Rounder,Overseas,SOLD,auction,kaggle_main
2021,P0474,Mohammed Azharudeen,RCB,,20.0,Wicket-Keeper,Indian,SOLD,auction,kaggle_main
2021,P0618,Rajat Patidar,RCB,,20.0,Batsman,Indian,SOLD,auction,kaggle_main
2021,P0646,Ripal Patel,DC,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0666,Sachin Baby,RCB,,20.0,Batsman,Indian,SOLD,auction,kaggle_main
2021,P0704,Saurabh Kumar,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0732,Sheldon Jackson,KKR,,20.0,Wicket-Keeper,Indian,SOLD,auction,kaggle_main
2021,P0783,Suyash Prabhudesai,RCB,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0819,Utkarsh Singh,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0821,Vaibhav Arora,KKR,,20.0,Bowler,Indian,SOLD,auction,kaggle_main
2021,P0830,Venkatesh Iyer,KKR,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2021,P0850,Vishnu Vinod,DC,,20.0,Wicket-Keeper,Indian,SOLD,auction,kaggle_main
2021,P0874,Yudhvir Charak,MI,,20.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2022,P0354,KL Rahul,LSG,,1700.0,,,RETAINED,retained,retained_draft
2022,P0637,Ravindra Jadeja,CSK,,1600.0,,,RETAINED,retained,retained_crictracker
2022,P0608,Rohit Sharma,MI,,1600.0,,,RETAINED,retained,retained_crictracker
2022,P0647,Rishabh Pant,DC,,1600.0,,,RETAINED,retained,retained_crictracker
2022,P0291,Ishan Kishan,MI,,1525.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0844,Virat Kohli,RCB,,1500.0,,,RETAINED,retained,retained_crictracker
2022,P0271,Hardik Pandya,GT,,1500.0,,,RETAINED,retained,retained_draft
2022,P0626,Rashid Khan,GT,,1500.0,,,RETAINED,retained,retained_draft
2022,P0207,Deepak Chahar,CSK,,1400.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0693,Sanju Samson,RR,,1400.0,,,RETAINED,retained,retained_crictracker
2022,P0359,Kane Williamson,SRH,,1400.0,,,RETAINED,retained,retained_crictracker
2022,P0747,Shreyas Iyer,KKR,,1225.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0417,MS Dhoni,CSK,,1200.0,,,RETAINED,retained,retained_crictracker
2022,P0317,Jasprit Bumrah,MI,,1200.0,,,RETAINED,retained,retained_crictracker
2022,P0061,Andre Russell,KKR,,1200.0,,,RETAINED,retained,retained_crictracker
2022,P0454,Mayank Agarwal,PBKS,,1200.0,,,RETAINED,retained,retained_crictracker
2022,P0404,Liam Livingstone,PBKS,,1150.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0257,Glenn Maxwell,RCB,,1100.0,,,RETAINED,retained,retained_crictracker
2022,P0278,Harshal Patel,RCB,,1075.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0524,Nicholas Pooran,SRH,,1075.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2022
2022,P0727,Shardul Thakur,DC,,1075.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0854,Wanindu Hasaranga,RCB,,1075.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0112,Avesh Khan,LSG,,1000.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0407,Lockie Ferguson,GT,,1000.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0573,Prasidh Krishna,RR,,1000.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0341,Jos Buttler,RR,,1000.0,,,RETAINED,retained,retained_crictracker
2022,P0442,Marcus Stoinis,LSG,,950.0,,,RETAINED,retained,retained_draft
2022,P0355,Kagiso Rabada,PBKS,,925.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0610,Rahul Tewatia,GT,,900.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0717,Shahrukh Khan,PBKS,,900.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0043,Axar Patel,DC,,900.0,,,RETAINED,retained,retained_crictracker
2022,P0315,Jason Holder,LSG,,875.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0856,Washington Sundar,SRH,,875.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0604,Rahul Tripathi,SRH,,850.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0736,Shimron Hetmyer,RR,,850.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0382,Krunal Pandya,LSG,,825.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0735,Shikhar Dhawan,PBKS,,825.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0801,Tim David,MI,,825.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0334,Jofra Archer,MI,,800.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0533,Nitish Rana,KKR,,800.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0809,Trent Boult,RR,,800.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0471,Moeen Ali,CSK,,800.0,,,RETAINED,retained,retained_crictracker
2022,P0779,Suryakumar Yadav,MI,,800.0,,,RETAINED,retained,retained_crictracker
2022,P0828,Varun Chakravarthy,KKR,,800.0,,,RETAINED,retained,retained_crictracker
2022,P0830,Venkatesh Iyer,KKR,,800.0,,,RETAINED,retained,retained_crictracker
2022,P0755,Shubman Gill,GT,,800.0,,,RETAINED,retained,retained_draft
2022,P0212,Devdutt Padikkal,RR,,775.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0342,Josh Hazlewood,RCB,,775.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0655,Romario Shepherd,SRH,,775.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0445,Mark Wood,LSG,,750.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0587,Prithvi Shaw,DC,,750.0,,,RETAINED,retained,retained_crictracker
2022,P0552,Pat Cummins,KKR,,725.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0740,Shivam Mavi,KKR,,725.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0243,Faf Du Plessis,RCB,,700.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0479,Mohammed Siraj,RCB,,700.0,,,RETAINED,retained,retained_crictracker
2022,P0057,Ambati Rayudu,CSK,,675.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0339,Jonny Bairstow,PBKS,,675.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2022
2022,P0595,Quinton De Kock,LSG,,675.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2022
2022,P0017,Abhishek Sharma,SRH,,650.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0466,Mitchell Marsh,DC,,650.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0879,Yuzvendra Chahal,RR,,650.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0079,Anrich Nortje,DC,,650.0,,,RETAINED,retained,retained_crictracker
2022,P0202,David Warner,DC,,625.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0478,Mohammed Shami,GT,,625.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0537,Odean Smith,PBKS,,600.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0660,Ruturaj Gaikwad,CSK,,600.0,,,RETAINED,retained,retained_crictracker
2022,P0375,Kieron Pollard,MI,,600.0,,,RETAINED,retained,retained_crictracker
2022,P0777,Sunil Narine,KKR,,600.0,,,RETAINED,retained,retained_crictracker
2022,P0208,Deepak Hooda,LSG,,575.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0223,Dinesh Karthik,RCB,,550.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0606,Rahul Chahar,PBKS,,525.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0788,Syed Khaleel Ahmed,DC,,525.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0596,R Ashwin,RR,,500.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0430,Manish Pandey,LSG,,460.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0235,Dwayne Bravo,CSK,,440.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0143,Bhuvneshwar Kumar,SRH,,420.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0168,Chetan Sakariya,DC,,420.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0441,Marco Jansen,SRH,,420.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0365,Kartik Tyagi,SRH,,400.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0739,Shivam Dube,CSK,,400.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0790,T Natarajan,SRH,,400.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0871,Yashasvi Jaiswal,RR,,400.0,,,RETAINED,retained,retained_crictracker
2022,P0091,Arshdeep Singh,PBKS,,400.0,,,RETAINED,retained,retained_crictracker
2022,P0006,Abdul Samad,SRH,,400.0,,,RETAINED,retained,retained_crictracker
2022,P0816,Umran Malik,SRH,,400.0,,,RETAINED,retained,retained_crictracker
2022,P0630,Ravi Bishnoi,LSG,,400.0,,,RETAINED,retained,retained_draft
2022,P0274,Harpreet Brar,PBKS,,380.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0650,Riyan Parag,RR,,380.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0174,Chris Jordan,CSK,,360.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0083,Anuj Rawat,RCB,,340.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0867,Yash Dayal,GT,,320.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0201,David Miller,GT,,300.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0215,Dewald Brevis,MI,,300.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0597,R Sai Kishore,GT,,300.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0658,Rovman Powell,DC,,280.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0014,Abhinav Sadarangani,GT,,260.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0028,Aiden Markram,SRH,,260.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0190,Daniel Sams,MI,,260.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0520,Navdeep Saini,RR,,260.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0053,Alzarri Joseph,GT,,240.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0453,Matthew Wade,GT,,240.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2022
2022,P0711,Sean Abbott,SRH,,240.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0713,Shahbaz Ahamad,RCB,,240.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0204,David Willey,RCB,,200.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0233,Dushmanta Chameera,LSG,,200.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0241,Evin Lewis,LSG,,200.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0316,Jason Roy,GT,,200.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0353,K S Bharat,DC,,200.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0385,Kuldeep Yadav,DC,,200.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0504,Mustafizur Rahman,DC,,200.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0515,Nathan Coulter-Nile,RR,,200.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0611,Raj Angad Bawa,PBKS,,200.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0652,Robin Uthappa,CSK,,200.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0680,Sam Billings,KKR,,200.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2022
2022,P0815,Umesh Yadav,KKR,,200.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0821,Vaibhav Arora,PBKS,,200.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0021,Adam Milne,CSK,,190.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0468,Mitchell Santner,CSK,,190.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0864,Wriddhiman Saha,GT,,190.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0321,Jayant Yadav,GT,,170.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0508,N Tilak Varma,MI,,170.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0501,Murugan Ashwin,MI,,160.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0050,Alex Hales,KKR,,150.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0259,Glenn Phillips,SRH,,150.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2022
2022,P0309,James Neesham,RR,,150.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0619,Rajvardhan Hangargekar,CSK,,150.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0803,Tim Southee,KKR,,150.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0813,Tymal Mills,MI,,150.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0366,Karun Nair,RR,,140.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0837,Vijay Shankar,GT,,140.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0323,Jaydev Unadkat,MI,,130.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0571,Prashant Solanki,CSK,,120.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0229,Dominic Drakes,GT,,110.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0357,Kamlesh Nagarkoti,DC,,110.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0426,Mandeep Singh,DC,,110.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0031,Ajinkya Rahane,KKR,,100.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0214,Devon Conway,CSK,,100.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0477,Mohammed Nabi,KKR,,100.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0629,Rassie Van Der Dussen,RR,,100.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0645,Riley Meredith,MI,,100.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0734,Sherfane Rutherford,RCB,,100.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0422,Mahipal Lomror,RCB,,95.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0349,K Gowtham,LSG,,90.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0380,Krishnappa Gowtham,LSG,,90.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2022,P0248,Finn Allen,RCB,,80.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0198,Daryl Mitchell,RR,,75.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0242,Fabian Allen,MI,,75.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0314,Jason Behrendorff,RCB,,75.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0516,Nathan Ellis,PBKS,,75.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0536,Obed Mccoy,RR,,75.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0745,Shreyas Gopal,SRH,,75.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0756,Siddharth Kaul,RCB,,75.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0419,Maheesh Theekshana,CSK,,70.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0400,Lalit Yadav,DC,,65.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0456,Mayank Markande,MI,,65.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0562,Prabhsimran Singh,PBKS,,60.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0732,Sheldon Jackson,KKR,,60.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0099,Ashok Sharma,KKR,,55.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0634,Rinku Singh,KKR,,55.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0648,Rishi Dhawan,PBKS,,55.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0075,Ankit Singh Rajpoot,LSG,,50.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0141,Bhanuka Rajapaksa,PBKS,,50.0,Batsman,Overseas,SOLD,auction,auction_2022
2022,P0166,Chamika Karunaratne,KKR,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0234,Dwaine Pretorius,CSK,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0246,Fazalhaq Farooqi,SRH,,50.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0264,Gurkeerat Singh,GT,,50.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0265,Gurkeerat Singh Mann,GT,,50.0,All-Rounder,Indian,SOLD,auction,kaggle_main
2022,P0396,Kyle Mayers,LSG,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0411,Lungisani Ngidi,DC,,50.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0575,Pravin Dubey,DC,,50.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0689,Sandeep Sharma,PBKS,,50.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0715,Shahbaz Nadeem,LSG,,50.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0802,Tim Seifert,DC,,50.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2022
2022,P0826,Varun Aaron,GT,,50.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0850,Vishnu Vinod,SRH,,50.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0868,Yash Dhull,DC,,50.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0007,Abhijeet Tomar,KKR,,40.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0136,Benny Howell,PBKS,,40.0,All-Rounder,Overseas,SOLD,auction,auction_2022
2022,P0087,Arjun Tendulkar,MI,,30.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0127,Basil Thampi,MI,,30.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0348,K C Cariappa,RR,,30.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0534,Noor Ahmad,GT,,30.0,Bowler,Overseas,SOLD,auction,auction_2022
2022,P0783,Suyash Prabhudessai,RCB,,30.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0165,Chama Milind,RCB,,25.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0292,Ishan Porel,PBKS,,25.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0033,Akash Deep,RCB,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0054,Aman Khan,KKR,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0064,Aneeshwar Gautam,RCB,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0078,Anmolpreet Singh,MI,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0081,Ansh Patel,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0084,Anukul Roy,KKR,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0078,Anunay Singh,RR,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0094,Aryan Juyal,MI,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0104,Ashwin Hebbar,DC,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0108,Atharva Taide,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0115,Ayush Badoni,LSG,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0119,B Sai Sudharsan,GT,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0122,Baba Indrajith,KKR,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0123,Baltej Dhanda,PBKS,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0158,C Hari Nishaanth,CSK,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0197,Darshan Nalkande,GT,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0217,Dhruv Jurel,RR,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0285,Hrithik Shokeen,MI,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0304,Jagadeesha Suchith,SRH,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0330,Jitesh Sharma,PBKS,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0347,K Bhagath Varma,CSK,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0352,K M Asif,CSK,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0362,Karan Sharma,LSG,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0384,Kuldeep Sen,RR,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0412,Luvnith Sisodia,RCB,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0424,Manan Vohra,LSG,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0472,Mohammed Arshad Khan,MI,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0486,Mohsin Khan,LSG,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0495,Mukesh Choudhary,CSK,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0507,N Jagadeesan,CSK,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2022
2022,P0563,Pradeep Sangwan,GT,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0562,Pratham Singh,KKR,,20.0,Batsman,Indian,SOLD,auction,auction_2022
